,lotAreaValue,bedrooms,longitude,latitude,bathrooms,livingArea,CONDO,LOT,SINGLE_FAMILY,TOWNHOUSE,price,27501.0,27502.0,27511.0,27513.0,27518.0,27519.0,27520.0,27523.0,27526.0,27529.0,27539.0,27540.0,27545.0,27560.0,27562.0,27571.0,27587.0,27591.0,27592.0,27596.0,27597.0,27601.0,27603.0,27604.0,27605.0,27606.0,27607.0,27608.0,27609.0,27610.0,27612.0,27613.0,27614.0,27615.0,27616.0,27617.0
352,0.96,4.0,-78.75055,35.725548,3.0,2434.0,0,0,1,0,590600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
353,0.52,2.0,-78.65618,35.709034,1.0,950.0,0,0,1,0,246000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
354,0.15,3.0,-78.777885,35.79995,3.0,2001.0,0,0,1,0,495000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,0.029981634527089,2.0,-78.6797,35.750713,2.5,1300.0,0,0,0,1,310000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
356,0.1699999999999999,4.0,-78.86099,35.640095,3.0,2754.0,0,0,1,0,530000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,0.41,5.0,-78.77345,35.79444,4.0,3069.0,0,0,1,0,965500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,0.18,3.0,-78.652794,35.878677,2.0,1180.0,0,0,1,0,405000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
359,0.38999081726354,3.0,-78.82478,35.757927,2.0,1732.0,0,0,1,0,2150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,0.85,3.0,-78.487434,35.861717,2.0,2130.0,0,0,1,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
361,0.0599862258953168,3.0,-78.61015,35.866314,2.5,1424.0,0,0,1,0,165000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
362,1.36,4.0,-78.67654,35.90884,3.0,3153.0,0,0,1,0,860000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
363,0.26,4.0,-78.88731,35.732674,3.0,2376.0,0,0,1,0,623000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,0.30998622589532,3.0,-78.797066,35.770996,2.0,2200.0,0,0,1,0,490000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,0.28,4.0,-78.66991,35.668106,3.0,2350.0,0,0,1,0,575000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
366,1.33,3.0,-78.60925,35.631886,3.0,2277.0,0,0,1,0,480000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,0.1399999999999999,4.0,-78.511536,35.837463,3.0,2615.0,0,0,1,0,520500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
368,1.1,2.0,-78.80665,35.56236,2.0,1264.0,0,0,1,0,280000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,0.04,3.0,-78.73467,35.900005,3.0,1600.0,0,0,0,1,365000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
370,0.34,4.0,-78.81316,35.657055,3.0,2770.0,0,0,1,0,665000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,0.03,2.0,-78.71209,35.865623,3.0,1339.0,0,0,0,1,321000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
372,0.25,3.0,-78.600235,35.826317,2.0,1823.0,0,0,1,0,367728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
373,0.2399908172635445,3.0,-78.798294,35.573975,2.5,1400.0,0,0,1,0,351000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,0.28,3.0,-78.61649,35.86317,2.0,2258.0,0,0,1,0,495000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
375,0.06,2.0,-78.566055,35.82954,2.0,1703.0,0,0,0,1,255000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
376,0.21,3.0,-78.60908,35.71884,2.0,1295.0,0,0,1,0,325000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,1.89,4.0,-78.56259,35.977215,5.0,3528.0,0,0,1,0,725000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,1.67,4.0,-78.67499,35.85281,4.0,4510.0,0,0,1,0,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
379,0.45,3.0,-78.5403,35.75688,2.0,1608.0,0,0,1,0,317000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
380,0.1699999999999999,5.0,-78.82883,35.627373,5.0,4018.0,0,0,1,0,771000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,0.25,4.0,-78.88579,35.75779,3.0,2620.0,0,0,1,0,625000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,0.32,6.0,-78.80348,35.627563,6.0,4324.0,0,0,1,0,855000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,0.02,2.0,-78.812515,35.75668,3.0,1105.0,0,0,0,1,247400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,0.25,4.0,-78.501,35.962727,4.0,2849.0,0,0,1,0,675000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,0.34,3.0,-78.63839,35.70566,2.0,1492.0,0,0,1,0,360000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,0.04,3.0,-78.654015,35.739365,3.0,1421.0,0,0,0,1,361000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
387,0.27,4.0,-78.67566,35.81112,4.0,4004.0,0,0,1,0,1525000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
388,0.03,3.0,-78.82581,35.679596,3.0,1724.0,0,0,0,1,350000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,0.38,4.0,-78.83438,35.770237,3.0,2657.0,0,0,1,0,555000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0.28999081726354,3.0,-78.79267,35.782448,2.0,1350.0,0,0,1,0,428000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,0.2199954086317722,5.0,-78.493095,35.98653,3.0,2704.0,0,0,1,0,417500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,0.19,3.0,-78.85128,35.734203,3.0,2028.0,0,0,1,0,515900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,0.02,3.0,-78.5613,35.750515,3.0,1189.0,0,0,0,1,220500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
394,0.18,3.0,-78.58612,35.738937,3.0,1627.0,0,0,1,0,361000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
395,0.0399908172635445,3.0,-78.903465,35.81805,2.5,1895.0,0,0,0,1,2050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,0.19,4.0,-78.47414,35.963066,3.0,2659.0,0,0,1,0,485000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,0.214,3.0,-78.56035,35.835545,3.0,1656.0,0,0,1,0,380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
398,0.22,5.0,-78.856445,35.66945,4.0,3673.0,0,0,1,0,676000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0.1699999999999999,6.0,-78.913155,35.707836,4.0,3639.0,0,0,1,0,860000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,0.26,4.0,-78.6339,35.876705,3.0,2516.0,0,0,1,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
401,0.3,4.0,-78.84515,35.803642,4.0,3406.0,0,0,1,0,915000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,0.34,7.0,-78.916306,35.80543,5.0,5188.0,0,0,1,0,1400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,0.188,4.0,-78.85257,35.76898,4.0,3016.0,0,0,1,0,837000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,0.0,2.0,-78.60777,35.79939,2.0,1012.0,1,0,0,0,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
405,1.49,4.0,-78.857544,35.602104,4.0,3847.0,0,0,1,0,850000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,0.53,3.0,-78.661964,35.628242,3.0,2119.0,0,0,1,0,1315000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
407,0.3,3.0,-78.80017,35.78953,2.0,1506.0,0,0,1,0,395000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,0.27998163452709,3.0,-78.54294,35.74717,2.0,1498.0,0,0,1,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
409,0.47,3.0,-78.60725,35.620716,2.0,1659.0,0,0,1,0,360000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,0.24,4.0,-78.90827,35.73458,3.0,2325.0,0,0,1,0,550000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,0.05,2.0,-78.79276,35.794632,2.0,1209.0,0,0,0,1,330000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,0.72,3.0,-78.54815,36.02089,3.0,2859.0,0,0,1,0,665000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,0.49,2.0,-78.563515,35.858032,2.0,2354.0,0,0,1,0,445000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
414,0.57063820018365,3.0,-78.62052,35.881733,3.0,2957.0,0,0,1,0,699000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
415,0.88,5.0,-78.66447,35.903847,4.0,4100.0,0,0,1,0,975000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
416,0.1899908172635445,3.0,-78.880295,35.815975,3.0,2108.0,0,0,1,0,925500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,0.69,3.0,-78.49397,35.834538,3.0,2644.0,0,0,1,0,493800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
418,0.05,3.0,-78.82574,35.80728,4.0,2866.0,0,0,0,1,620000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,0.29,3.0,-78.66708,35.66812,3.0,2400.0,0,0,1,0,535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
420,0.32,4.0,-78.73238,35.643642,3.0,2702.0,0,0,1,0,701000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,0.04,2.0,-78.570854,35.89487,3.0,1389.0,0,0,0,1,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
422,0.28,3.0,-78.804985,35.64955,3.0,2642.0,0,0,1,0,652500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,0.34,4.0,-78.64061,35.816643,4.0,3522.0,0,0,1,0,1150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
424,0.29,3.0,-78.61822,35.75222,1.0,1176.0,0,0,1,0,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
425,0.46,3.0,-78.611176,35.729122,2.0,1165.0,0,0,1,0,356500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,1.15,3.0,-78.33526,35.79413,3.0,3427.0,0,0,1,0,440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,0.19,3.0,-78.86179,35.774197,3.0,1945.0,0,0,1,0,481000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,0.1979999999999999,4.0,-78.87134,35.659725,3.0,2698.0,0,0,1,0,660000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,0.2299999999999999,4.0,-78.514275,35.877674,3.0,2714.0,0,0,1,0,530000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
430,0.0,2.0,-78.605896,35.85138,2.0,1021.0,1,0,0,0,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
431,0.2,3.0,-78.463455,35.812225,2.0,1307.0,0,0,1,0,354500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,0.259,5.0,-78.824036,35.571915,3.0,2396.0,0,0,1,0,462557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,0.37,4.0,-78.821686,35.66071,3.0,2857.0,0,0,1,0,750000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,0.16,3.0,-78.633606,35.767673,2.0,1187.0,0,0,1,0,404250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,1.3,5.0,-78.6522,35.931522,5.0,2172.0,0,0,1,0,681000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
436,0.2,3.0,-78.511055,35.88066,3.0,1416.0,0,0,1,0,380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
437,0.08,3.0,-78.82703,35.7277,3.0,1326.0,0,0,0,1,375000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,1.59,4.0,-78.41844,35.77708,3.0,1865.0,0,0,1,0,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,0.03,3.0,-78.89701,35.82648,4.0,1860.0,0,0,0,1,395000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,0.19,3.0,-78.49837,35.988712,1.0,1345.0,0,0,1,0,299500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,0.03,2.0,-78.72511,35.867523,3.0,1395.0,0,0,0,1,390000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
442,0.41,4.0,-78.46973,35.92912,5.0,2862.0,0,0,1,0,830000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,0.16,3.0,-78.52182,35.867256,3.0,2222.0,0,0,1,0,440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
444,0.5,3.0,-78.52886,35.939133,2.0,1644.0,0,0,1,0,388000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,0.03,2.0,-78.64029,35.878826,3.0,1344.0,0,0,0,1,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
446,0.05,3.0,-78.56417,35.863422,3.0,1659.0,0,0,0,1,305000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
447,1.0,3.0,-78.47624,35.818184,2.0,1250.0,0,0,1,0,239500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,0.56,5.0,-78.63151,35.898766,5.0,4511.0,0,0,1,0,1010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
449,4.7099862258953,3.0,-78.74555,35.905018,3.0,2108.0,0,1,0,0,860000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
450,0.05,3.0,-78.830925,35.83173,3.0,2108.0,0,1,0,0,468000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,2.0,2.0,-78.771645,35.766575,4.0,3052.0,0,0,1,0,480000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,0.19,4.0,-78.63476,35.804733,4.0,3169.0,0,0,1,0,1352000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
453,0.36,4.0,-78.5839,35.916573,3.0,3350.0,0,0,1,0,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
454,0.2259999999999999,4.0,-78.79674,35.62894,3.0,2372.0,0,0,1,0,575000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,0.32,5.0,-78.85763,35.744976,3.0,4745.0,0,0,1,0,885000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,0.28,4.0,-78.75921,35.65545,4.0,3130.0,0,0,1,0,750000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,0.01,3.0,-78.54464,35.77586,3.0,1692.0,0,0,0,1,292000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
458,0.05,3.0,-78.90361,35.84451,3.0,1637.0,0,0,0,1,2350,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,0.2299999999999999,3.0,-78.84985,35.722664,2.0,1142.0,0,0,1,0,362000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,0.97,4.0,-78.558395,36.00829,5.0,3928.0,0,0,1,0,950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,0.56,4.0,-78.6999,35.860535,4.0,3010.0,0,0,1,0,660000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
462,0.1399999999999999,4.0,-78.827,35.691307,3.0,2545.0,0,0,1,0,562920,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,0.04,3.0,-78.590454,35.908638,3.0,1686.0,0,0,1,0,360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
464,0.31,3.0,-78.66096,35.804096,3.0,1910.0,0,0,0,0,825000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
465,0.43,4.0,-78.78164,35.82488,4.0,4100.0,0,0,1,0,1025000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,0.2,3.0,-78.881195,35.81419,3.0,2108.0,0,1,0,0,871000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,0.16,5.0,-78.33684,35.860855,3.0,2920.0,0,0,1,0,430000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,0.26,4.0,-78.617165,35.867477,2.0,1988.0,0,0,1,0,410000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
469,1.1799816345271,3.0,-78.75012,35.53342,2.5,1560.0,0,0,1,0,215000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,0.35,4.0,-78.75185,35.775036,3.0,2603.0,0,0,1,0,390000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,0.09,4.0,-78.81384,35.67248,3.0,2659.0,0,0,0,1,525000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
